per_idx,date,cat_idx,dt_idx,prefix,suffix,variable,geo_idx,geoID,is_adj1,is_adj,val
245,5/1/1983,1,5,MEDIAN,_SOLD,MEDIAN_SOLD,1,US,0,False,74500
245,5/1/1983,1,2,NOTSTD,_SOLD,NOTSTD_SOLD,1,US,0,False,19
245,5/1/1983,1,3,UNDERC,_SOLD,UNDERC_SOLD,1,US,0,False,28
245,5/1/1983,1,4,COMPED,_SOLD,COMPED_SOLD,1,US,0,False,17
245,5/1/1983,1,1,TOTAL,_SOLD,TOTAL_SOLD,1,US,0,False,64
245,5/1/1983,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,1,US,1,True,664
245,5/1/1983,1,1,TOTAL,_SOLD,TOTAL_SOLD,2,NE,0,False,7
245,5/1/1983,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,2,NE,1,True,77
245,5/1/1983,1,1,TOTAL,_SOLD,TOTAL_SOLD,3,MW,0,False,8
245,5/1/1983,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,3,MW,1,True,78
245,5/1/1983,1,1,TOTAL,_SOLD,TOTAL_SOLD,4,SO,0,False,31
245,5/1/1983,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,4,SO,1,True,327
245,5/1/1983,1,1,TOTAL,_SOLD,TOTAL_SOLD,5,WE,0,False,17
245,5/1/1983,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,5,WE,1,True,182
245,5/1/1983,3,8,MMTHS,_FORSALE,MMTHS_FORSALE,1,US,0,False,7.4
245,5/1/1983,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,0,False,4.2
245,5/1/1983,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,1,True,4.9
245,5/1/1983,3,2,NOTSTD,_FORSALE,NOTSTD_FORSALE,1,US,0,False,49
245,5/1/1983,3,3,UNDERC,_FORSALE,UNDERC_FORSALE,1,US,0,False,150
245,5/1/1983,3,4,COMPED,_FORSALE,COMPED_FORSALE,1,US,0,False,72
245,5/1/1983,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,0,False,271
245,5/1/1983,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,1,True,273
245,5/1/1983,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,2,NE,0,False,36
245,5/1/1983,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,3,MW,0,False,29
245,5/1/1983,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,4,SO,0,False,143
245,5/1/1983,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,5,WE,0,False,63
246,6/1/1983,1,6,AVERAG,_SOLD,AVERAG_SOLD,1,US,0,False,90900
246,6/1/1983,1,5,MEDIAN,_SOLD,MEDIAN_SOLD,1,US,0,False,75800
246,6/1/1983,1,2,NOTSTD,_SOLD,NOTSTD_SOLD,1,US,0,False,16
246,6/1/1983,1,3,UNDERC,_SOLD,UNDERC_SOLD,1,US,0,False,26
246,6/1/1983,1,4,COMPED,_SOLD,COMPED_SOLD,1,US,0,False,16
246,6/1/1983,1,1,TOTAL,_SOLD,TOTAL_SOLD,1,US,0,False,59
246,6/1/1983,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,1,US,1,True,651
246,6/1/1983,1,1,TOTAL,_SOLD,TOTAL_SOLD,2,NE,0,False,9
246,6/1/1983,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,2,NE,1,True,85
246,6/1/1983,1,1,TOTAL,_SOLD,TOTAL_SOLD,3,MW,0,False,8
246,6/1/1983,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,3,MW,1,True,77
246,6/1/1983,1,1,TOTAL,_SOLD,TOTAL_SOLD,4,SO,0,False,30
246,6/1/1983,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,4,SO,1,True,340
246,6/1/1983,1,1,TOTAL,_SOLD,TOTAL_SOLD,5,WE,0,False,13
246,6/1/1983,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,5,WE,1,True,148
246,6/1/1983,3,8,MMTHS,_FORSALE,MMTHS_FORSALE,1,US,0,False,6.9
246,6/1/1983,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,0,False,4.8
246,6/1/1983,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,1,True,5.3
246,6/1/1983,3,2,NOTSTD,_FORSALE,NOTSTD_FORSALE,1,US,0,False,52
246,6/1/1983,3,3,UNDERC,_FORSALE,UNDERC_FORSALE,1,US,0,False,160
246,6/1/1983,3,4,COMPED,_FORSALE,COMPED_FORSALE,1,US,0,False,71
246,6/1/1983,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,0,False,283
246,6/1/1983,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,1,True,282
246,6/1/1983,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,2,NE,0,False,38
246,6/1/1983,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,3,MW,0,False,30
246,6/1/1983,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,4,SO,0,False,145
246,6/1/1983,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,5,WE,0,False,70
247,7/1/1983,1,6,AVERAG,_SOLD,AVERAG_SOLD,1,US,0,False,89200
247,7/1/1983,1,5,MEDIAN,_SOLD,MEDIAN_SOLD,1,US,0,False,75200
247,7/1/1983,1,2,NOTSTD,_SOLD,NOTSTD_SOLD,1,US,0,False,13
247,7/1/1983,1,3,UNDERC,_SOLD,UNDERC_SOLD,1,US,0,False,22
247,7/1/1983,1,4,COMPED,_SOLD,COMPED_SOLD,1,US,0,False,16
247,7/1/1983,1,1,TOTAL,_SOLD,TOTAL_SOLD,1,US,0,False,51
247,7/1/1983,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,1,US,1,True,606
247,7/1/1983,1,1,TOTAL,_SOLD,TOTAL_SOLD,2,NE,0,False,7
247,7/1/1983,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,2,NE,1,True,79
247,7/1/1983,1,1,TOTAL,_SOLD,TOTAL_SOLD,3,MW,0,False,6
247,7/1/1983,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,3,MW,1,True,69
247,7/1/1983,1,1,TOTAL,_SOLD,TOTAL_SOLD,4,SO,0,False,27
247,7/1/1983,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,4,SO,1,True,318
247,7/1/1983,1,1,TOTAL,_SOLD,TOTAL_SOLD,5,WE,0,False,12
247,7/1/1983,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,5,WE,1,True,140
247,7/1/1983,3,8,MMTHS,_FORSALE,MMTHS_FORSALE,1,US,0,False,5.4
247,7/1/1983,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,0,False,5.6
247,7/1/1983,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,1,True,5.8
247,7/1/1983,3,2,NOTSTD,_FORSALE,NOTSTD_FORSALE,1,US,0,False,51
247,7/1/1983,3,3,UNDERC,_FORSALE,UNDERC_FORSALE,1,US,0,False,165
247,7/1/1983,3,4,COMPED,_FORSALE,COMPED_FORSALE,1,US,0,False,72
247,7/1/1983,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,0,False,288
247,7/1/1983,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,1,True,288
247,7/1/1983,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,2,NE,0,False,39
247,7/1/1983,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,3,MW,0,False,32
247,7/1/1983,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,4,SO,0,False,145
247,7/1/1983,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,5,WE,0,False,72
248,8/1/1983,1,6,AVERAG,_SOLD,AVERAG_SOLD,1,US,0,False,91300
248,8/1/1983,1,5,MEDIAN,_SOLD,MEDIAN_SOLD,1,US,0,False,76800
248,8/1/1983,1,2,NOTSTD,_SOLD,NOTSTD_SOLD,1,US,0,False,12
248,8/1/1983,1,3,UNDERC,_SOLD,UNDERC_SOLD,1,US,0,False,21
248,8/1/1983,1,4,COMPED,_SOLD,COMPED_SOLD,1,US,0,False,17
248,8/1/1983,1,1,TOTAL,_SOLD,TOTAL_SOLD,1,US,0,False,50
248,8/1/1983,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,1,US,1,True,572
248,8/1/1983,1,1,TOTAL,_SOLD,TOTAL_SOLD,2,NE,0,False,7
248,8/1/1983,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,2,NE,1,True,77
248,8/1/1983,1,1,TOTAL,_SOLD,TOTAL_SOLD,3,MW,0,False,6
248,8/1/1983,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,3,MW,1,True,56
248,8/1/1983,1,1,TOTAL,_SOLD,TOTAL_SOLD,4,SO,0,False,25
248,8/1/1983,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,4,SO,1,True,302
248,8/1/1983,1,1,TOTAL,_SOLD,TOTAL_SOLD,5,WE,0,False,12
248,8/1/1983,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,5,WE,1,True,136
248,8/1/1983,3,8,MMTHS,_FORSALE,MMTHS_FORSALE,1,US,0,False,4.6
248,8/1/1983,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,0,False,5.9
248,8/1/1983,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,1,True,6.2
248,8/1/1983,3,2,NOTSTD,_FORSALE,NOTSTD_FORSALE,1,US,0,False,49
248,8/1/1983,3,3,UNDERC,_FORSALE,UNDERC_FORSALE,1,US,0,False,172
248,8/1/1983,3,4,COMPED,_FORSALE,COMPED_FORSALE,1,US,0,False,75
248,8/1/1983,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,0,False,296
248,8/1/1983,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,1,True,295
248,8/1/1983,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,2,NE,0,False,39
248,8/1/1983,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,3,MW,0,False,32
248,8/1/1983,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,4,SO,0,False,152
248,8/1/1983,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,5,WE,0,False,73
249,9/1/1983,1,6,AVERAG,_SOLD,AVERAG_SOLD,1,US,0,False,97800
249,9/1/1983,1,5,MEDIAN,_SOLD,MEDIAN_SOLD,1,US,0,False,81000
249,9/1/1983,1,2,NOTSTD,_SOLD,NOTSTD_SOLD,1,US,0,False,11
249,9/1/1983,1,3,UNDERC,_SOLD,UNDERC_SOLD,1,US,0,False,22
249,9/1/1983,1,4,COMPED,_SOLD,COMPED_SOLD,1,US,0,False,15
249,9/1/1983,1,1,TOTAL,_SOLD,TOTAL_SOLD,1,US,0,False,48
249,9/1/1983,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,1,US,1,True,608
249,9/1/1983,1,1,TOTAL,_SOLD,TOTAL_SOLD,2,NE,0,False,6
249,9/1/1983,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,2,NE,1,True,76
249,9/1/1983,1,1,TOTAL,_SOLD,TOTAL_SOLD,3,MW,0,False,6
249,9/1/1983,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,3,MW,1,True,70
249,9/1/1983,1,1,TOTAL,_SOLD,TOTAL_SOLD,4,SO,0,False,25
249,9/1/1983,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,4,SO,1,True,324
249,9/1/1983,1,1,TOTAL,_SOLD,TOTAL_SOLD,5,WE,0,False,11
249,9/1/1983,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,5,WE,1,True,139
249,9/1/1983,3,8,MMTHS,_FORSALE,MMTHS_FORSALE,1,US,0,False,4.3
249,9/1/1983,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,0,False,6.2
249,9/1/1983,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,1,True,6.2
249,9/1/1983,3,2,NOTSTD,_FORSALE,NOTSTD_FORSALE,1,US,0,False,49
249,9/1/1983,3,3,UNDERC,_FORSALE,UNDERC_FORSALE,1,US,0,False,175
249,9/1/1983,3,4,COMPED,_FORSALE,COMPED_FORSALE,1,US,0,False,78
249,9/1/1983,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,0,False,302
249,9/1/1983,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,1,True,299
249,9/1/1983,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,2,NE,0,False,40
249,9/1/1983,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,3,MW,0,False,32
249,9/1/1983,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,4,SO,0,False,155
249,9/1/1983,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,5,WE,0,False,75
250,10/1/1983,1,6,AVERAG,_SOLD,AVERAG_SOLD,1,US,0,False,89500
250,10/1/1983,1,5,MEDIAN,_SOLD,MEDIAN_SOLD,1,US,0,False,75900
250,10/1/1983,1,2,NOTSTD,_SOLD,NOTSTD_SOLD,1,US,0,False,12
250,10/1/1983,1,3,UNDERC,_SOLD,UNDERC_SOLD,1,US,0,False,23
250,10/1/1983,1,4,COMPED,_SOLD,COMPED_SOLD,1,US,0,False,16
250,10/1/1983,1,1,TOTAL,_SOLD,TOTAL_SOLD,1,US,0,False,51
250,10/1/1983,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,1,US,1,True,632
250,10/1/1983,1,1,TOTAL,_SOLD,TOTAL_SOLD,2,NE,0,False,7
250,10/1/1983,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,2,NE,1,True,71
250,10/1/1983,1,1,TOTAL,_SOLD,TOTAL_SOLD,3,MW,0,False,6
250,10/1/1983,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,3,MW,1,True,69
250,10/1/1983,1,1,TOTAL,_SOLD,TOTAL_SOLD,4,SO,0,False,27
250,10/1/1983,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,4,SO,1,True,342
250,10/1/1983,1,1,TOTAL,_SOLD,TOTAL_SOLD,5,WE,0,False,11
250,10/1/1983,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,5,WE,1,True,149
250,10/1/1983,3,8,MMTHS,_FORSALE,MMTHS_FORSALE,1,US,0,False,4
250,10/1/1983,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,0,False,5.9
250,10/1/1983,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,1,True,5.6
250,10/1/1983,3,2,NOTSTD,_FORSALE,NOTSTD_FORSALE,1,US,0,False,46
250,10/1/1983,3,3,UNDERC,_FORSALE,UNDERC_FORSALE,1,US,0,False,173
250,10/1/1983,3,4,COMPED,_FORSALE,COMPED_FORSALE,1,US,0,False,83
250,10/1/1983,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,0,False,302
250,10/1/1983,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,1,True,300
250,10/1/1983,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,2,NE,0,False,41
250,10/1/1983,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,3,MW,0,False,34
250,10/1/1983,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,4,SO,0,False,152
250,10/1/1983,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,5,WE,0,False,75
251,11/1/1983,1,6,AVERAG,_SOLD,AVERAG_SOLD,1,US,0,False,91400
251,11/1/1983,1,5,MEDIAN,_SOLD,MEDIAN_SOLD,1,US,0,False,75900
251,11/1/1983,1,2,NOTSTD,_SOLD,NOTSTD_SOLD,1,US,0,False,11
251,11/1/1983,1,3,UNDERC,_SOLD,UNDERC_SOLD,1,US,0,False,19
251,11/1/1983,1,4,COMPED,_SOLD,COMPED_SOLD,1,US,0,False,15
251,11/1/1983,1,1,TOTAL,_SOLD,TOTAL_SOLD,1,US,0,False,45
251,11/1/1983,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,1,US,1,True,644
251,11/1/1983,1,1,TOTAL,_SOLD,TOTAL_SOLD,2,NE,0,False,6
251,11/1/1983,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,2,NE,1,True,75
251,11/1/1983,1,1,TOTAL,_SOLD,TOTAL_SOLD,3,MW,0,False,6
251,11/1/1983,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,3,MW,1,True,81
251,11/1/1983,1,1,TOTAL,_SOLD,TOTAL_SOLD,4,SO,0,False,23
251,11/1/1983,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,4,SO,1,True,326
251,11/1/1983,1,1,TOTAL,_SOLD,TOTAL_SOLD,5,WE,0,False,11
251,11/1/1983,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,5,WE,1,True,162
251,11/1/1983,3,8,MMTHS,_FORSALE,MMTHS_FORSALE,1,US,0,False,3.8
251,11/1/1983,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,0,False,6.8
251,11/1/1983,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,1,True,5.8
251,11/1/1983,3,2,NOTSTD,_FORSALE,NOTSTD_FORSALE,1,US,0,False,48
251,11/1/1983,3,3,UNDERC,_FORSALE,UNDERC_FORSALE,1,US,0,False,175
251,11/1/1983,3,4,COMPED,_FORSALE,COMPED_FORSALE,1,US,0,False,86
251,11/1/1983,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,0,False,309
251,11/1/1983,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,1,True,307
251,11/1/1983,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,2,NE,0,False,42
251,11/1/1983,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,3,MW,0,False,33
251,11/1/1983,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,4,SO,0,False,156
251,11/1/1983,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,5,WE,0,False,77
252,12/1/1983,1,6,AVERAG,_SOLD,AVERAG_SOLD,1,US,0,False,91700
252,12/1/1983,1,5,MEDIAN,_SOLD,MEDIAN_SOLD,1,US,0,False,75900
252,12/1/1983,1,2,NOTSTD,_SOLD,NOTSTD_SOLD,1,US,0,False,10
252,12/1/1983,1,3,UNDERC,_SOLD,UNDERC_SOLD,1,US,0,False,18
252,12/1/1983,1,4,COMPED,_SOLD,COMPED_SOLD,1,US,0,False,20
252,12/1/1983,1,1,TOTAL,_SOLD,TOTAL_SOLD,1,US,0,False,48
252,12/1/1983,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,1,US,1,True,773
252,12/1/1983,1,1,TOTAL,_SOLD,TOTAL_SOLD,2,NE,0,False,5
252,12/1/1983,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,2,NE,1,True,82
252,12/1/1983,1,1,TOTAL,_SOLD,TOTAL_SOLD,3,MW,0,False,4
252,12/1/1983,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,3,MW,1,True,77
252,12/1/1983,1,1,TOTAL,_SOLD,TOTAL_SOLD,4,SO,0,False,28
252,12/1/1983,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,4,SO,1,True,440
252,12/1/1983,1,1,TOTAL,_SOLD,TOTAL_SOLD,5,WE,0,False,11
252,12/1/1983,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,5,WE,1,True,174
252,12/1/1983,3,8,MMTHS,_FORSALE,MMTHS_FORSALE,1,US,0,False,4.1
252,12/1/1983,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,0,False,6.3
252,12/1/1983,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,1,True,4.7
252,12/1/1983,3,2,NOTSTD,_FORSALE,NOTSTD_FORSALE,1,US,0,False,49
252,12/1/1983,3,3,UNDERC,_FORSALE,UNDERC_FORSALE,1,US,0,False,170
252,12/1/1983,3,4,COMPED,_FORSALE,COMPED_FORSALE,1,US,0,False,85
252,12/1/1983,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,0,False,304
252,12/1/1983,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,1,True,301
252,12/1/1983,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,2,NE,0,False,42
252,12/1/1983,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,3,MW,0,False,33
252,12/1/1983,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,4,SO,0,False,149
252,12/1/1983,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,5,WE,0,False,79
253,1/1/1984,1,6,AVERAG,_SOLD,AVERAG_SOLD,1,US,0,False,92200
253,1/1/1984,1,5,MEDIAN,_SOLD,MEDIAN_SOLD,1,US,0,False,76200
253,1/1/1984,1,2,NOTSTD,_SOLD,NOTSTD_SOLD,1,US,0,False,13
253,1/1/1984,1,3,UNDERC,_SOLD,UNDERC_SOLD,1,US,0,False,23
253,1/1/1984,1,4,COMPED,_SOLD,COMPED_SOLD,1,US,0,False,16
253,1/1/1984,1,1,TOTAL,_SOLD,TOTAL_SOLD,1,US,0,False,52
253,1/1/1984,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,1,US,1,True,691
253,1/1/1984,1,1,TOTAL,_SOLD,TOTAL_SOLD,2,NE,0,False,5
253,1/1/1984,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,2,NE,1,True,76
253,1/1/1984,1,1,TOTAL,_SOLD,TOTAL_SOLD,3,MW,0,False,5
253,1/1/1984,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,3,MW,1,True,85
253,1/1/1984,1,1,TOTAL,_SOLD,TOTAL_SOLD,4,SO,0,False,27
253,1/1/1984,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,4,SO,1,True,348
253,1/1/1984,1,1,TOTAL,_SOLD,TOTAL_SOLD,5,WE,0,False,15
253,1/1/1984,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,5,WE,1,True,182
253,1/1/1984,3,8,MMTHS,_FORSALE,MMTHS_FORSALE,1,US,0,False,4.3
253,1/1/1984,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,0,False,5.7
253,1/1/1984,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,1,True,5.3
253,1/1/1984,3,2,NOTSTD,_FORSALE,NOTSTD_FORSALE,1,US,0,False,47
253,1/1/1984,3,3,UNDERC,_FORSALE,UNDERC_FORSALE,1,US,0,False,169
253,1/1/1984,3,4,COMPED,_FORSALE,COMPED_FORSALE,1,US,0,False,85
253,1/1/1984,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,0,False,301
253,1/1/1984,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,1,True,302
253,1/1/1984,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,2,NE,0,False,40
253,1/1/1984,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,3,MW,0,False,33
253,1/1/1984,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,4,SO,0,False,149
253,1/1/1984,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,5,WE,0,False,79
254,2/1/1984,1,6,AVERAG,_SOLD,AVERAG_SOLD,1,US,0,False,94400
254,2/1/1984,1,5,MEDIAN,_SOLD,MEDIAN_SOLD,1,US,0,False,79200
254,2/1/1984,1,2,NOTSTD,_SOLD,NOTSTD_SOLD,1,US,0,False,18
254,2/1/1984,1,3,UNDERC,_SOLD,UNDERC_SOLD,1,US,0,False,25
254,2/1/1984,1,4,COMPED,_SOLD,COMPED_SOLD,1,US,0,False,15
254,2/1/1984,1,1,TOTAL,_SOLD,TOTAL_SOLD,1,US,0,False,58
254,2/1/1984,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,1,US,1,True,696
254,2/1/1984,1,1,TOTAL,_SOLD,TOTAL_SOLD,2,NE,0,False,5
254,2/1/1984,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,2,NE,1,True,76
254,2/1/1984,1,1,TOTAL,_SOLD,TOTAL_SOLD,3,MW,0,False,5
254,2/1/1984,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,3,MW,1,True,76
254,2/1/1984,1,1,TOTAL,_SOLD,TOTAL_SOLD,4,SO,0,False,31
254,2/1/1984,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,4,SO,1,True,366
254,2/1/1984,1,1,TOTAL,_SOLD,TOTAL_SOLD,5,WE,0,False,17
254,2/1/1984,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,5,WE,1,True,178
254,2/1/1984,3,8,MMTHS,_FORSALE,MMTHS_FORSALE,1,US,0,False,4.4
254,2/1/1984,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,0,False,5.2
254,2/1/1984,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,1,True,5.1
254,2/1/1984,3,2,NOTSTD,_FORSALE,NOTSTD_FORSALE,1,US,0,False,47
254,2/1/1984,3,3,UNDERC,_FORSALE,UNDERC_FORSALE,1,US,0,False,171
254,2/1/1984,3,4,COMPED,_FORSALE,COMPED_FORSALE,1,US,0,False,86
254,2/1/1984,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,0,False,304
254,2/1/1984,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,1,US,1,True,301
254,2/1/1984,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,2,NE,0,False,41
254,2/1/1984,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,3,MW,0,False,33
254,2/1/1984,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,4,SO,0,False,151
254,2/1/1984,3,1,TOTAL,_FORSALE,TOTAL_FORSALE,5,WE,0,False,79
255,3/1/1984,1,6,AVERAG,_SOLD,AVERAG_SOLD,1,US,0,False,97700
255,3/1/1984,1,5,MEDIAN,_SOLD,MEDIAN_SOLD,1,US,0,False,78400
255,3/1/1984,1,2,NOTSTD,_SOLD,NOTSTD_SOLD,1,US,0,False,20
255,3/1/1984,1,3,UNDERC,_SOLD,UNDERC_SOLD,1,US,0,False,26
255,3/1/1984,1,4,COMPED,_SOLD,COMPED_SOLD,1,US,0,False,17
255,3/1/1984,1,1,TOTAL,_SOLD,TOTAL_SOLD,1,US,0,False,63
255,3/1/1984,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,1,US,1,True,641
255,3/1/1984,1,1,TOTAL,_SOLD,TOTAL_SOLD,2,NE,0,False,9
255,3/1/1984,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,2,NE,1,True,105
255,3/1/1984,1,1,TOTAL,_SOLD,TOTAL_SOLD,3,MW,0,False,7
255,3/1/1984,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,3,MW,1,True,67
255,3/1/1984,1,1,TOTAL,_SOLD,TOTAL_SOLD,4,SO,0,False,30
255,3/1/1984,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,4,SO,1,True,293
255,3/1/1984,1,1,TOTAL,_SOLD,TOTAL_SOLD,5,WE,0,False,17
255,3/1/1984,2,1,TOTAL,_ASOLD,TOTAL_ASOLD,5,WE,1,True,177
255,3/1/1984,3,8,MMTHS,_FORSALE,MMTHS_FORSALE,1,US,0,False,4.6
255,3/1/1984,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,0,False,5
255,3/1/1984,3,7,MONSUP,_FORSALE,MONSUP_FORSALE,1,US,1,True,6.1
255,3/1/1984,3,2,NOTSTD,_FORSALE,NOTSTD_FORSALE,1,US,0,False,56
255,3/1/1984,3,3,UNDERC,_FORSALE,UNDERC_FORSALE,1,US,0,False,172
255,3/1/1984,3,4,COMPED,_FORSALE,COMPED_FORSALE,1,US,0,False,88
